TesterID:	Maccor#2												
Channel Number:	57												
TestName:	KAI_Zelltest_regulaer_fix_no_degass.000												
TestDesc:	Regular cycling: formation, followed by pulse, C-rate quick charge and cycling t												
StartDateTime:	44902,4299551157												
Comment:													
													
									Charge	Discharge			
18	0,387045642527	0,38582006578	1,474932985728	1,396963361487	-0,00102509092539549	-0,00102509092539549	-0,0011833633761853	-0,000708545907400548	-0,000866818358190358	-0,0011833633761853	-0,00134163582697511	-0,000708545907400548	44907,114407338
19	0,385170160392	0,3831406604	1,468170949955	1,387073186203	-0,000866818358190358	-0,000866818358190358	-0,00134163582697511	-0,000708545907400548	-0,00102509092539549	-0,00102509092539549	-0,0011833633761853	-0,000708545907400548	44907,2659159375
20	0,35906571748	0,336956624532	1,397731054828	1,215252310599	-0,00102509092539549	-0,000866818358190358	-0,0011833633761853	-0,000708545907400548	-0,00102509092539549	-0,0011833633761853	-0,00134163582697511	-0,000708545907400548	44907,3865720486
21	0,335756057497	0,31182956501	1,309250375458	1,125834504878	-0,00102509092539549	-0,00102509092539549	-0,0011833633761853	-0,000708545907400548	-0,000866818358190358	-0,00102509092539549	-0,00134163582697511	-0,000708545907400548	44907,499423912
22	0,310462431147	1,22291E-7	1,213363634502	3,77592E-7	-0,00102509092539549	-0,000866818358190358	-0,0011833633761853	-0,000708545907400548	-0,0011833633761853	-0,00102509092539549	-0,0011833633761853	-0,000708545907400548	44907,6123798148
23	1,65306070547545E-13	0,19865866292	6,19980955540782E-13	0,698162552934	-0,000866818358190358	-0,00102509092539549	-0,0011833633761853	-0,000708545907400548	-0,00102509092539549	-0,000866818358190358	-0,0011833633761853	-0,000708545907400548	44907,8597463542
24	0,373960829496	0,367534090026	1,451812662531	1,329763766213	-0,00102509092539549	-0,000866818358190358	-0,0011833633761853	-0,000708545907400548	-0,00102509092539549	-0,00102509092539549	-0,0011833633761853	-0,000708545907400548	44907,9588167361
25	0,367997501468	0,36564441721	1,432390531745	1,321682553611	-0,000866818358190358	-0,000866818358190358	-0,0011833633761853	-0,000708545907400548	-0,000866818358190358	-0,00102509092539549	-0,0011833633761853	-0,000708545907400548	44908,0579316898
26	0,365984161919	0,363244592061	1,426038537244	1,312105412433	-0,000866818358190358	-0,000866818358190358	-0,0011833633761853	-0,000708545907400548	-0,00102509092539549	-0,000866818358190358	-0,00134163582697511	-0,000708545907400548	44908,1573294444
27	0,36335743417	0,360546332234	1,417176089801	1,302033635254	-0,000866818358190358	-0,000866818358190358	-0,0011833633761853	-0,000708545907400548	-0,00102509092539549	-0,00102509092539549	-0,00134163582697511	-0,000708545907400548	44908,256620706
28	0,360843101082	0,357449020587	1,408662076558	1,290216034807	-0,000866818358190358	-0,000866818358190358	-0,0011833633761853	-0,000708545907400548	-0,00102509092539549	-0,000866818358190358	-0,00134163582697511	-0,000708545907400548	44908,3557407523
29	0,357865659559	0,354363306222	1,398491228949	1,278642078813	-0,0011833633761853	-0,00102509092539549	-0,00134163582697511	-0,000708545907400548	-0,00102509092539549	-0,00102509092539549	-0,00134163582697511	-0,000708545907400548	44908,4548735301
30	0,35470184495	0,351335699905	1,387365692615	1,267555319508	-0,000866818358190358	-0,000866818358190358	-0,00134163582697511	-0,000708545907400548	-0,00102509092539549	-0,000708545907400548	-0,0011833633761853	-0,000708545907400548	44908,5535774421
31	0,351597513671	0,348430799649	1,376377527452	1,257132242762	-0,00102509092539549	-0,000866818358190358	-0,0011833633761853	-0,000708545907400548	-0,00102509092539549	-0,00102509092539549	-0,0011833633761853	-0,000708545907400548	44908,6519743634
32	0,348573850035	0,345710578485	1,365511637464	1,247471356337	-0,000866818358190358	-0,00102509092539549	-0,0011833633761853	-0,000708545907400548	-0,00102509092539549	-0,000866818358190358	-0,0011833633761853	-0,000708545907400548	44908,7498566898
33	0,345927449224	0,343184118291	1,355936196706	1,238460533619	-0,00102509092539549	-0,00102509092539549	-0,00134163582697511	-0,000708545907400548	-0,000866818358190358	-0,000866818358190358	-0,0011833633761853	-0,000708545907400548	44908,8473392477
34	0,343387954487	0,340770077666	1,346728083701	1,229870425138	-0,000866818358190358	-0,00102509092539549	-0,0011833633761853	-0,000708545907400548	-0,00102509092539549	-0,000866818358190358	-0,00134163582697511	-0,000708545907400548	44908,9444533681
35	0,341020218789	0,338565210046	1,338147962438	1,222013629824	-0,000866818358190358	-0,00102509092539549	-0,0011833633761853	-0,000708545907400548	-0,000866818358190358	-0,00102509092539549	-0,0011833633761853	-0,000708545907400548	44909,0413479745
36	0,33875785358	0,336541266952	1,329872462656	1,214835370053	-0,000866818358190358	-0,00102509092539549	-0,0011833633761853	-0,000708545907400548	-0,00102509092539549	-0,000866818358190358	-0,00134163582697511	-0,000708545907400548	44909,1378516435
37	0,336746871274	0,334639950019	1,322494532381	1,208078028654	-0,00102509092539549	-0,00102509092539549	-0,0011833633761853	-0,000708545907400548	-0,00102509092539549	-0,00102509092539549	-0,0011833633761853	-0,000708545907400548	44909,2340977894
38	0,334813186242	0,33272702945	1,315347073103	1,201241439907	-0,000866818358190358	-0,000866818358190358	-0,0011833633761853	-0,000708545907400548	-0,000866818358190358	-0,00102509092539549	-0,0011833633761853	-0,000708545907400548	44909,3299063079
39	0,333063734611	0,330997510452	1,308965831608	1,194895128086	-0,00102509092539549	-0,00102509092539549	-0,0011833633761853	-0,000708545907400548	-0,00102509092539549	-0,00102509092539549	-0,0011833633761853	-0,000708545907400548	44909,4255900694
40	0,331096246008	0,329483684937	1,301664760074	1,189623106723	-0,00102509092539549	-0,000866818358190358	-0,0011833633761853	-0,000708545907400548	-0,00102509092539549	-0,000866818358190358	-0,0011833633761853	-0,000708545907400548	44909,5208597685
41	0,329674760504	0,327989277371	1,296356260087	1,184286741952	-0,000866818358190358	-0,000866818358190358	-0,0011833633761853	-0,000708545907400548	-0,00102509092539549	-0,000866818358190358	-0,0011833633761853	-0,000708545907400548	44909,6157339583
42	0,328169635632	0,326624041879	1,290755890759	1,179469192303	-0,000866818358190358	-0,000866818358190358	-0,0011833633761853	-0,000708545907400548	-0,000866818358190358	-0,000866818358190358	-0,0011833633761853	-0,000708545907400548	44909,7103478357
43	0,326830378832	0,325434379235	1,285776100221	1,175283935166	-0,00102509092539549	-0,00102509092539549	-0,0011833633761853	-0,000550273398403078	-0,00102509092539549	-0,000866818358190358	-0,0011833633761853	-0,000708545907400548	44909,8046778241
44	0,32556225809	0,324351996415	1,280982233533	1,171519029492	-0,00102509092539549	-0,00102509092539549	-0,0011833633761853	-0,000550273398403078	-0,000866818358190358	-0,00102509092539549	-0,0011833633761853	-0,000708545907400548	44909,898723287
45	0,324496304982	0,323320033641	1,276944558635	1,167893048332	-0,00102509092539549	-0,000866818358190358	-0,0011833633761853	-0,000708545907400548	-0,000866818358190358	-0,00102509092539549	-0,00134163582697511	-0,000708545907400548	44909,9924305324
46	0,323516041395	0,3223965303	1,273235236273	1,164667485812	-0,000866818358190358	-0,00102509092539549	-0,0011833633761853	-0,000708545907400548	-0,00102509092539549	-0,00102509092539549	-0,0011833633761853	-0,000708545907400548	44910,0860001389
47	0,322542987481	0,321531078637	1,269529713103	1,161634904717	-0,000866818358190358	-0,00102509092539549	-0,0011833633761853	-0,000708545907400548	-0,000866818358190358	-0,000866818358190358	-0,0011833633761853	-0,000708545907400548	44910,1792407292
48	0,321699688564	0,320762606534	1,266348383239	1,158961081385	-0,000866818358190358	-0,0011833633761853	-0,0011833633761853	-0,000708545907400548	-0,00102509092539549	-0,00102509092539549	-0,00134163582697511	-0,000708545907400548	44910,2723430556
49	0,320991288408	0,319920418307	1,263669585647	1,155878189724	-0,00102509092539549	-0,00102509092539549	-0,00134163582697511	-0,000708545907400548	-0,000866818358190358	-0,000866818358190358	-0,00134163582697511	-0,000708545907400548	44910,3653261227
50	0,319982642678	0,319291406458	1,259846321089	1,15377320922	-0,00102509092539549	-0,00102509092539549	-0,00134163582697511	-0,000708545907400548	-0,00102509092539549	-0,000866818358190358	-0,0011833633761853	-0,000708545907400548	44910,4580099769
51	0,319435163627	0,318602941856	1,257708535587	1,151280351392	-0,000866818358190358	-0,00102509092539549	-0,00134163582697511	-0,000550273398403078	-0,00102509092539549	-0,00102509092539549	-0,0011833633761853	-0,000708545907400548	44910,5505001852
52	0,318855451823	0,317886080004	1,255504988787	1,148611909068	-0,00102509092539549	-0,00102509092539549	-0,00134163582697511	-0,000708545907400548	-0,000708545907400548	-0,000866818358190358	-0,0011833633761853	-0,000708545907400548	44910,6428250926
53	0,317927895452	0,317391404134	1,251977747635	1,147024131391	-0,000866818358190358	-0,00102509092539549	-0,0011833633761853	-0,000708545907400548	-0,00102509092539549	-0,00102509092539549	-0,0011833633761853	-0,000708545907400548	44910,7348908681
54	0,317581313848	0,316887661436	1,250659339484	1,145246753388	-0,000866818358190358	-0,00102509092539549	-0,0011833633761853	-0,000708545907400548	-0,0011833633761853	-0,00102509092539549	-0,0011833633761853	-0,000708545907400548	44910,8269554051
55	0,31699852467	0,316395593373	1,24835630151	1,143560767798	-0,00102509092539549	-0,000866818358190358	-0,0011833633761853	-0,000708545907400548	-0,00102509092539549	-0,000708545907400548	-0,0011833633761853	-0,000708545907400548	44910,9187484028
56	0,316529767293	0,315964130754	1,246546850952	1,14208000009	-0,000866818358190358	-0,000866818358190358	-0,00134163582697511	-0,000708545907400548	-0,00102509092539549	-0,0011833633761853	-0,0011833633761853	-0,000708545907400548	44911,0104343171
57	0,316061899877	0,315530154636	1,244712787006	1,140547854046	-0,00102509092539549	-0,000866818358190358	-0,00134163582697511	-0,000708545907400548	-0,00102509092539549	-0,00102509092539549	-0,0011833633761853	-0,000708545907400548	44911,1018653357
58	0,315650152643	0,315105159935	1,24309539345	1,139074217409	-0,00102509092539549	-0,000708545907400548	-0,0011833633761853	-0,000708545907400548	-0,00102509092539549	-0,00102509092539549	-0,00134163582697511	-0,000550273398403078	44911,1932353935
59	0,315210066584	0,314697025607	1,241361257329	1,137641583571	-0,00102509092539549	-0,0011833633761853	-0,0011833633761853	-0,000708545907400548	-0,000866818358190358	-0,000866818358190358	-0,00134163582697511	-0,000708545907400548	44911,2844095139
60	0,314897835233	0,314206208148	1,240173748175	1,135769740592	-0,000866818358190358	-0,000866818358190358	-0,0011833633761853	-0,000708545907400548	-0,00102509092539549	-0,000866818358190358	-0,0011833633761853	-0,000708545907400548	44911,375663125
61	0,314379175341	0,313829046879	1,238209564796	1,134403434193	-0,000866818358190358	-0,0011833633761853	-0,00134163582697511	-0,000708545907400548	-0,000866818358190358	-0,00102509092539549	-0,0011833633761853	-0,000550273398403078	44911,4666792014
62	0,313825543073	0,313189750449	1,23534013946	1,132043798249	-0,00102509092539549	-0,000708545907400548	-0,0011833633761853	-0,000708545907400548	-0,00102509092539549	-0,00102509092539549	-0,0011833633761853	-0,000708545907400548	44911,5569366667
63	0,313335195158	0,31296239399	1,234244554625	1,131384084762	-0,00102509092539549	-0,000866818358190358	-0,0011833633761853	-0,000708545907400548	-0,00102509092539549	-0,0011833633761853	-0,0011833633761853	-0,000708545907400548	44911,647352581
64	0,313104262246	0,312456080358	1,233366501622	1,129460951341	-0,000866818358190358	-0,000866818358190358	-0,0011833633761853	-0,000708545907400548	-0,000866818358190358	-0,000866818358190358	-0,00134163582697511	-0,000708545907400548	44911,7379377662
65	0,31254135339	0,312104721884	1,231244996061	1,128259348953	-0,00102509092539549	-0,00102509092539549	-0,0011833633761853	-0,000708545907400548	-0,000866818358190358	-0,00102509092539549	-0,0011833633761853	-0,000708545907400548	44911,8286014583
66	0,312201236499	0,311811533132	1,22989314068	1,127252783971	-0,000708545907400548	-0,000866818358190358	-0,00134163582697511	-0,000708545907400548	-0,000866818358190358	-0,000866818358190358	-0,0011833633761853	-0,000708545907400548	44911,9190904514
67	0,311917501807	0,311509255936	1,228774193373	1,12618266548	-0,000866818358190358	-0,00102509092539549	-0,0011833633761853	-0,000708545907400548	-0,00102509092539549	-0,000866818358190358	-0,0011833633761853	-0,000708545907400548	44912,0095317593
68	0,311599093148	0,311230282655	1,227528642114	1,125203157094	-0,00102509092539549	-0,00102509092539549	-0,0011833633761853	-0,000708545907400548	-0,000866818358190358	-0,00102509092539549	-0,00134163582697511	-0,000708545907400548	44912,099886875
69	0,31130110461	0,310970658241	1,22633166791	1,124281965532	-0,000866818358190358	-0,000866818358190358	-0,00134163582697511	-0,000708545907400548	-0,0011833633761853	-0,00102509092539549	-0,0011833633761853	-0,000708545907400548	44912,1899649421
70	0,311091340994	0,310732952776	1,225510015286	1,123417249967	-0,000866818358190358	-0,00102509092539549	-0,0011833633761853	-0,000708545907400548	-0,0011833633761853	-0,00102509092539549	-0,00134163582697511	-0,000708545907400548	44912,2800311343
71	0,310869532731	0,310460465427	1,224640542332	1,122373649839	-0,00102509092539549	-0,00102509092539549	-0,0011833633761853	-0,000708545907400548	-0,000866818358190358	-0,00102509092539549	-0,0011833633761853	-0,000708545907400548	44912,3699467014
72	0,310591332608	0,310220199413	1,223561803811	1,121514002893	-0,000866818358190358	-0,0011833633761853	-0,0011833633761853	-0,000708545907400548	-0,000866818358190358	-0,000866818358190358	-0,0011833633761853	-0,000708545907400548	44912,4599439931
73	0,31024471036	1,40517E-7	1,222209842428	4,81864E-7	-0,00102509092539549	-0,00102509092539549	-0,00134163582697511	-0,000708545907400548	-0,00102509092539549	-0,00102509092539549	-0,0011833633761853	-0,000708545907400548	44912,556889456
74	1,78021922128125E-13	0,163755688376	6,69982862190901E-13	0,57537060861	-0,00102509092539549	-0,000866818358190358	-0,0011833633761853	-0,000708545907400548	-0,00102509092539549	-0,00102509092539549	-0,0011833633761853	-0,000708545907400548	44912,7747328125
75	0,330038322129	0,314540759238	1,291357470055	1,138485868502	-0,00102509092539549	-0,000866818358190358	-0,0011833633761853	-0,000708545907400548	-0,00102509092539549	-0,00102509092539549	-0,00134163582697511	-0,000708545907400548	44912,8664346528
76	0,314616535426	0,31472545486	1,236958853524	1,138718526383	-0,000866818358190358	-0,000708545907400548	-0,0011833633761853	-0,000708545907400548	-0,00102509092539549	-0,000708545907400548	-0,0011833633761853	-0,000550273398403078	44912,956193912
77	0,314829739761	0,314283737755	1,237810954184	1,136804558842	-0,000866818358190358	-0,00102509092539549	-0,0011833633761853	-0,000708545907400548	-0,00102509092539549	-0,00102509092539549	-0,0011833633761853	-0,000708545907400548	44913,0459975231
78	0,314363147334	0,313543633868	1,23614988042	1,133884864596	-0,00102509092539549	-0,000866818358190358	-0,00134163582697511	-0,000708545907400548	-0,00102509092539549	-0,000866818358190358	-0,0011833633761853	-0,000708545907400548	44913,1356850231
79	0,313620126221	0,312812512038	1,233635081571	1,131008691343	-0,000866818358190358	-0,000866818358190358	-0,0011833633761853	-0,000550273398403078	-0,00102509092539549	-0,000866818358190358	-0,00134163582697511	-0,000708545907400548	44913,2253804745
80	0,31291089635	0,312178367858	1,231126127095	1,128602020224	-0,000866818358190358	-0,00102509092539549	-0,0011833633761853	-0,000708545907400548	-0,000866818358190358	-0,000866818358190358	-0,0011833633761853	-0,000708545907400548	44913,3149930093
81	0,312330292342	0,311597157226	1,22908964861	1,126366206503	-0,000866818358190358	-0,0011833633761853	-0,0011833633761853	-0,000708545907400548	-0,00102509092539549	-0,0011833633761853	-0,00134163582697511	-0,000708545907400548	44913,4046909954
82	0,311678097388	0,311021029331	1,226717953612	1,124221919649	-0,00102509092539549	-0,0011833633761853	-0,0011833633761853	-0,000708545907400548	-0,000866818358190358	-0,000866818358190358	-0,00134163582697511	-0,000708545907400548	44913,4942186921
83	0,311100795134	0,310504392338	1,224642640316	1,122300782242	-0,000866818358190358	-0,00102509092539549	-0,00134163582697511	-0,000708545907400548	-0,00102509092539549	-0,00102509092539549	-0,0011833633761853	-0,000708545907400548	44913,5837208102
84	0,310584511398	0,310051032598	1,222755307142	1,120633219148	-0,00102509092539549	-0,00102509092539549	-0,0011833633761853	-0,000708545907400548	-0,000866818358190358	-0,00102509092539549	-0,00134163582697511	-0,000550273398403078	44913,6731608102
85	0,310118511286	0,30953047891	1,221031109833	1,118661699362	-0,00102509092539549	-0,0011833633761853	-0,0011833633761853	-0,000708545907400548	-0,00102509092539549	-0,000866818358190358	-0,0011833633761853	-0,000708545907400548	44913,7624345486
86	0,30958737309	0,309666104273	1,219033959516	1,119547735683	-0,00102509092539549	-0,000866818358190358	-0,00134163582697511	-0,000708545907400548	-0,00102509092539549	-0,00102509092539549	-0,0011833633761853	-0,000708545907400548	44913,8515984722
87	0,30972257157	0,309312165539	1,219312269517	1,118283007041	-0,00102509092539549	-0,000866818358190358	-0,0011833633761853	-0,000708545907400548	-0,000866818358190358	-0,00102509092539549	-0,0011833633761853	-0,000708545907400548	44913,9406657639
88	0,309369936559	0,30901512113	1,217991956832	1,117231346607	-0,00102509092539549	-0,000866818358190358	-0,0011833633761853	-0,000708545907400548	-0,00102509092539549	-0,00102509092539549	-0,00134163582697511	-0,000708545907400548	44914,0296552199
89	0,309102842788	0,308771011748	1,2169998733	1,116368770172	-0,000866818358190358	-0,000866818358190358	-0,0011833633761853	-0,000708545907400548	-0,00102509092539549	-0,00102509092539549	-0,0011833633761853	-0,000550273398403078	44914,1186630903
90	0,308839255695	0,308519128956	1,215986577184	1,115433200409	-0,000866818358190358	-0,00102509092539549	-0,0011833633761853	-0,000708545907400548	-0,000866818358190358	-0,00102509092539549	-0,0011833633761853	-0,000708545907400548	44914,2075879514
91	0,308607413581	0,308287964523	1,21510650219	1,114593480804	-0,00102509092539549	-0,00102509092539549	-0,0011833633761853	-0,000708545907400548	-0,00102509092539549	-0,000866818358190358	-0,00134163582697511	-0,000708545907400548	44914,2964804861
92	0,30842839376	0,308061821793	1,214417463696	1,113696950748	-0,00102509092539549	-0,00102509092539549	-0,00134163582697511	-0,000708545907400548	-0,000866818358190358	-0,00102509092539549	-0,0011833633761853	-0,000708545907400548	44914,3852959838
93	0,308058354005	0,307864295662	1,212991583084	1,113025661678	-0,00102509092539549	-0,00102509092539549	-0,0011833633761853	-0,000708545907400548	-0,00102509092539549	-0,00102509092539549	-0,0011833633761853	-0,000708545907400548	44914,4739602431
94	0,308046411497	0,307741577311	1,212952645795	1,112539487642	-0,00102509092539549	-0,000866818358190358	-0,00134163582697511	-0,000708545907400548	-0,000866818358190358	-0,000866818358190358	-0,0011833633761853	-0,000708545907400548	44914,5626994329
95	0,307756469403	0,307528451797	1,211841904708	1,111764478715	-0,000866818358190358	-0,00102509092539549	-0,0011833633761853	-0,000708545907400548	-0,00102509092539549	-0,00102509092539549	-0,00134163582697511	-0,000708545907400548	44914,6514984144
96	0,307563765093	0,307430295806	1,211039982435	1,111524554166	-0,00102509092539549	-0,000708545907400548	-0,0011833633761853	-0,000708545907400548	-0,000866818358190358	-0,000866818358190358	-0,0011833633761853	-0,000708545907400548	44914,7400589005
97	0,307526208233	0,307292107564	1,210839089272	1,111005496415	-0,00102509092539549	-0,00102509092539549	-0,0011833633761853	-0,000708545907400548	-0,00102509092539549	-0,00102509092539549	-0,0011833633761853	-0,000708545907400548	44914,828567581
98	0,307343967747	0,307166796449	1,210123700208	1,110596875299	-0,00102509092539549	-0,00102509092539549	-0,0011833633761853	-0,000708545907400548	-0,000866818358190358	-0,000866818358190358	-0,0011833633761853	-0,000708545907400548	44914,9170400926
99	0,307209827858	0,307047974447	1,209582122634	1,110187587366	-0,00102509092539549	-0,000866818358190358	-0,00134163582697511	-0,000708545907400548	-0,000708545907400548	-0,000866818358190358	-0,0011833633761853	-0,000708545907400548	44915,0053809722
100	0,307117190848	0,306925255671	1,209196393633	1,109753509585	-0,000866818358190358	-0,0011833633761853	-0,0011833633761853	-0,000708545907400548	-0,00102509092539549	-0,000866818358190358	-0,0011833633761853	-0,000550273398403078	44915,0937339352
101	0,306994353527	0,306819356787	1,208697547921	1,109397205535	-0,000866818358190358	-0,00102509092539549	-0,0011833633761853	-0,000708545907400548	-0,00102509092539549	-0,000866818358190358	-0,0011833633761853	-0,000708545907400548	44915,1819996875
102	0,306878236859	0,306730218667	1,208228449505	1,10909308151	-0,000866818358190358	-0,00102509092539549	-0,0011833633761853	-0,000708545907400548	-0,000866818358190358	-0,000708545907400548	-0,0011833633761853	-0,000708545907400548	44915,2703101273
103	0,306886907236	0,307123704125	1,208262249321	1,111044900043	-0,00102509092539549	-0,000866818358190358	-0,0011833633761853	-0,000708545907400548	-0,00102509092539549	-0,000866818358190358	-0,00134163582697511	-0,000708545907400548	44915,3591204051
104	0,307073734528	0,306474489964	1,208807212812	1,108140357475	-0,000866818358190358	-0,00102509092539549	-0,0011833633761853	-0,000708545907400548	-0,00102509092539549	-0,00102509092539549	-0,00134163582697511	-0,000708545907400548	44915,4472967593
105	0,306560014017	0,306459004601	1,206927002693	1,108090023514	-0,00102509092539549	-0,0011833633761853	-0,0011833633761853	-0,000708545907400548	-0,000866818358190358	-0,00102509092539549	-0,00134163582697511	-0,000708545907400548	44915,5354507755
106	0,306544851669	0,306342773665	1,206837677041	1,107615756642	-0,00102509092539549	-0,00102509092539549	-0,0011833633761853	-0,000708545907400548	-0,000866818358190358	-0,000866818358190358	-0,00134163582697511	-0,000550273398403078	44915,6236332755
107	0,306408917173	0,306302674863	1,206251655155	1,107505107344	-0,00102509092539549	-0,00102509092539549	-0,00134163582697511	-0,000708545907400548	-0,00102509092539549	-0,0011833633761853	-0,0011833633761853	-0,000708545907400548	44915,7116984375
108	0,306361618659	0,306251013325	1,206048693938	1,107324840917	-0,000866818358190358	-0,00102509092539549	-0,0011833633761853	-0,000708545907400548	-0,000708545907400548	-0,000866818358190358	-0,0011833633761853	-0,000708545907400548	44915,799641713
109	0,306346676662	0,306205809745	1,205935058619	1,10716980482	-0,000866818358190358	-0,00102509092539549	-0,0011833633761853	-0,000708545907400548	-0,00102509092539549	-0,000866818358190358	-0,0011833633761853	-0,000708545907400548	44915,8876486111
110	0,306252334485	0,306130878835	1,205549944225	1,106911534773	-0,00102509092539549	-0,000866818358190358	-0,0011833633761853	-0,000708545907400548	-0,000866818358190358	-0,00102509092539549	-0,00134163582697511	-0,000708545907400548	44915,9755741435
111	0,306192938132	0,306059865254	1,205286159338	1,106658597251	-0,000866818358190358	-0,00102509092539549	-0,0011833633761853	-0,000708545907400548	-0,00102509092539549	-0,00102509092539549	-0,00134163582697511	-0,000708545907400548	44916,0635362731
112	0,306106245536	0,305978537848	1,204913409088	1,106359783157	-0,000708545907400548	-0,000866818358190358	-0,0011833633761853	-0,000708545907400548	-0,00102509092539549	-0,000866818358190358	-0,00134163582697511	-0,000708545907400548	44916,1514183796
113	0,306056036547	0,305894531632	1,204704963559	1,106051422364	-0,000866818358190358	-0,000866818358190358	-0,0011833633761853	-0,000708545907400548	-0,00102509092539549	-0,00102509092539549	-0,00134163582697511	-0,000708545907400548	44916,2393859028
114	0,305936175811	0,305792505151	1,204220974184	1,105635827072	-0,000866818358190358	-0,000866818358190358	-0,0011833633761853	-0,000708545907400548	-0,000866818358190358	-0,00102509092539549	-0,0011833633761853	-0,000708545907400548	44916,3271633796
115	0,305867037219	0,305735662115	1,203899323632	1,105463759258	-0,00102509092539549	-0,00102509092539549	-0,0011833633761853	-0,000708545907400548	-0,000708545907400548	-0,000866818358190358	-0,0011833633761853	-0,000708545907400548	44916,4149026736
